,longitude,latitude,housing_median_age,households,medh,sell,change,pred
8319,2,0,0,1,3,3,3,3
8320,2,0,0,2,0,0,0,3
8321,2,0,0,2,0,0,1,3
8322,2,0,0,2,0,0,2,0
8323,2,0,0,2,0,0,3,0
8324,2,0,0,2,0,1,0,3
8325,2,0,0,2,0,1,1,3
8326,2,0,0,2,0,1,2,0
8327,2,0,0,2,0,1,3,0
8328,2,0,0,2,0,2,0,3
8329,2,0,0,2,0,2,1,0
8330,2,0,0,2,0,2,2,0
8331,2,0,0,2,0,2,3,0
8332,2,0,0,2,0,3,0,0
8333,2,0,0,2,0,3,1,0
8334,2,0,0,2,0,3,2,0
8335,2,0,0,2,0,3,3,0
8336,2,0,0,2,1,0,0,3
8337,2,0,0,2,1,0,1,3
8338,2,0,0,2,1,0,2,3
8339,2,0,0,2,1,0,3,0
8340,2,0,0,2,1,1,0,3
8341,2,0,0,2,1,1,1,3
8342,2,0,0,2,1,1,2,0
8343,2,0,0,2,1,1,3,0
8344,2,0,0,2,1,2,0,1
8345,2,0,0,2,1,2,1,0
8346,2,0,0,2,1,2,2,0
8347,2,0,0,2,1,2,3,0
8348,2,0,0,2,1,3,0,1
8349,2,0,0,2,1,3,1,0
8350,2,0,0,2,1,3,2,0
8351,2,0,0,2,1,3,3,0
8352,2,0,0,2,2,0,0,1
8353,2,0,0,2,2,0,1,1
8354,2,0,0,2,2,0,2,1
8355,2,0,0,2,2,0,3,1
8356,2,0,0,2,2,1,0,1
8357,2,0,0,2,2,1,1,1
8358,2,0,0,2,2,1,2,1
8359,2,0,0,2,2,1,3,1
8360,2,0,0,2,2,2,0,1
8361,2,0,0,2,2,2,1,1
8362,2,0,0,2,2,2,2,1
8363,2,0,0,2,2,2,3,0
8364,2,0,0,2,2,3,0,1
8365,2,0,0,2,2,3,1,1
8366,2,0,0,2,2,3,2,1
8367,2,0,0,2,2,3,3,0
8368,2,0,0,2,3,0,0,1
8369,2,0,0,2,3,0,1,1
8370,2,0,0,2,3,0,2,1
8371,2,0,0,2,3,0,3,1
8372,2,0,0,2,3,1,0,1
8373,2,0,0,2,3,1,1,1
8374,2,0,0,2,3,1,2,1
8375,2,0,0,2,3,1,3,1
8376,2,0,0,2,3,2,0,1
8377,2,0,0,2,3,2,1,1
8378,2,0,0,2,3,2,2,1
8379,2,0,0,2,3,2,3,1
8380,2,0,0,2,3,3,0,1
8381,2,0,0,2,3,3,1,1
8382,2,0,0,2,3,3,2,1
8383,2,0,0,2,3,3,3,1
8384,2,0,0,3,0,0,0,1
8385,2,0,0,3,0,0,1,0
8386,2,0,0,3,0,0,2,0
8387,2,0,0,3,0,0,3,0
8388,2,0,0,3,0,1,0,0
8389,2,0,0,3,0,1,1,0
8390,2,0,0,3,0,1,2,0
8391,2,0,0,3,0,1,3,0
8392,2,0,0,3,0,2,0,0
8393,2,0,0,3,0,2,1,0
8394,2,0,0,3,0,2,2,0
8395,2,0,0,3,0,2,3,0
8396,2,0,0,3,0,3,0,0
8397,2,0,0,3,0,3,1,0
8398,2,0,0,3,0,3,2,0
8399,2,0,0,3,0,3,3,0
8400,2,0,0,3,1,0,0,1
8401,2,0,0,3,1,0,1,1
8402,2,0,0,3,1,0,2,1
8403,2,0,0,3,1,0,3,0
8404,2,0,0,3,1,1,0,1
8405,2,0,0,3,1,1,1,1
8406,2,0,0,3,1,1,2,0
8407,2,0,0,3,1,1,3,0
8408,2,0,0,3,1,2,0,1
8409,2,0,0,3,1,2,1,1
8410,2,0,0,3,1,2,2,0
8411,2,0,0,3,1,2,3,0
8412,2,0,0,3,1,3,0,1
8413,2,0,0,3,1,3,1,0
8414,2,0,0,3,1,3,2,0
8415,2,0,0,3,1,3,3,0
8416,2,0,0,3,2,0,0,1
8417,2,0,0,3,2,0,1,1
8418,2,0,0,3,2,0,2,1
8419,2,0,0,3,2,0,3,1
8420,2,0,0,3,2,1,0,1
8421,2,0,0,3,2,1,1,1
8422,2,0,0,3,2,1,2,1
8423,2,0,0,3,2,1,3,1
8424,2,0,0,3,2,2,0,1
8425,2,0,0,3,2,2,1,1
8426,2,0,0,3,2,2,2,1
8427,2,0,0,3,2,2,3,0
8428,2,0,0,3,2,3,0,1
8429,2,0,0,3,2,3,1,1
8430,2,0,0,3,2,3,2,1
8431,2,0,0,3,2,3,3,0
8432,2,0,0,3,3,0,0,1
8433,2,0,0,3,3,0,1,1
8434,2,0,0,3,3,0,2,1
8435,2,0,0,3,3,0,3,1
8436,2,0,0,3,3,1,0,1
8437,2,0,0,3,3,1,1,1
8438,2,0,0,3,3,1,2,1
8439,2,0,0,3,3,1,3,1
8440,2,0,0,3,3,2,0,1
8441,2,0,0,3,3,2,1,1
8442,2,0,0,3,3,2,2,1
8443,2,0,0,3,3,2,3,1
8444,2,0,0,3,3,3,0,1
8445,2,0,0,3,3,3,1,1
8446,2,0,0,3,3,3,2,1
8447,2,0,0,3,3,3,3,1
8448,2,0,1,0,0,0,0,3
8449,2,0,1,0,0,0,1,3
8450,2,0,1,0,0,0,2,3
8451,2,0,1,0,0,0,3,3
8452,2,0,1,0,0,1,0,3
8453,2,0,1,0,0,1,1,3
8454,2,0,1,0,0,1,2,3
8455,2,0,1,0,0,1,3,3
8456,2,0,1,0,0,2,0,3
8457,2,0,1,0,0,2,1,3
8458,2,0,1,0,0,2,2,3
8459,2,0,1,0,0,2,3,3
8460,2,0,1,0,0,3,0,3
8461,2,0,1,0,0,3,1,3
8462,2,0,1,0,0,3,2,3
8463,2,0,1,0,0,3,3,3
8464,2,0,1,0,1,0,0,3
8465,2,0,1,0,1,0,1,3
8466,2,0,1,0,1,0,2,3
8467,2,0,1,0,1,0,3,3
8468,2,0,1,0,1,1,0,3
8469,2,0,1,0,1,1,1,3
8470,2,0,1,0,1,1,2,3
8471,2,0,1,0,1,1,3,3
8472,2,0,1,0,1,2,0,3
8473,2,0,1,0,1,2,1,3
8474,2,0,1,0,1,2,2,3
8475,2,0,1,0,1,2,3,3
8476,2,0,1,0,1,3,0,3
8477,2,0,1,0,1,3,1,3
8478,2,0,1,0,1,3,2,3
8479,2,0,1,0,1,3,3,3
8480,2,0,1,0,2,0,0,3
8481,2,0,1,0,2,0,1,3
8482,2,0,1,0,2,0,2,3
8483,2,0,1,0,2,0,3,3
8484,2,0,1,0,2,1,0,3
8485,2,0,1,0,2,1,1,3
8486,2,0,1,0,2,1,2,3
8487,2,0,1,0,2,1,3,3
8488,2,0,1,0,2,2,0,3
8489,2,0,1,0,2,2,1,3
8490,2,0,1,0,2,2,2,3
8491,2,0,1,0,2,2,3,3
8492,2,0,1,0,2,3,0,3
8493,2,0,1,0,2,3,1,3
8494,2,0,1,0,2,3,2,3
8495,2,0,1,0,2,3,3,3
8496,2,0,1,0,3,0,0,3
8497,2,0,1,0,3,0,1,3
8498,2,0,1,0,3,0,2,3
8499,2,0,1,0,3,0,3,3
8500,2,0,1,0,3,1,0,3
8501,2,0,1,0,3,1,1,3
8502,2,0,1,0,3,1,2,3
8503,2,0,1,0,3,1,3,3
8504,2,0,1,0,3,2,0,3
8505,2,0,1,0,3,2,1,3
8506,2,0,1,0,3,2,2,3
8507,2,0,1,0,3,2,3,3
8508,2,0,1,0,3,3,0,3
8509,2,0,1,0,3,3,1,3
8510,2,0,1,0,3,3,2,3
8511,2,0,1,0,3,3,3,3
8512,2,0,1,1,0,0,0,3
8513,2,0,1,1,0,0,1,3
8514,2,0,1,1,0,0,2,3
8515,2,0,1,1,0,0,3,3
8516,2,0,1,1,0,1,0,3
8517,2,0,1,1,0,1,1,3
8518,2,0,1,1,0,1,2,3
8519,2,0,1,1,0,1,3,3
8520,2,0,1,1,0,2,0,3
8521,2,0,1,1,0,2,1,3
8522,2,0,1,1,0,2,2,3
8523,2,0,1,1,0,2,3,3
8524,2,0,1,1,0,3,0,3
8525,2,0,1,1,0,3,1,3
8526,2,0,1,1,0,3,2,3
8527,2,0,1,1,0,3,3,3
8528,2,0,1,1,1,0,0,3
8529,2,0,1,1,1,0,1,3
8530,2,0,1,1,1,0,2,3
8531,2,0,1,1,1,0,3,3
8532,2,0,1,1,1,1,0,3
8533,2,0,1,1,1,1,1,3
8534,2,0,1,1,1,1,2,3
8535,2,0,1,1,1,1,3,3
8536,2,0,1,1,1,2,0,3
8537,2,0,1,1,1,2,1,3
8538,2,0,1,1,1,2,2,3
8539,2,0,1,1,1,2,3,3
8540,2,0,1,1,1,3,0,3
8541,2,0,1,1,1,3,1,3
8542,2,0,1,1,1,3,2,3
8543,2,0,1,1,1,3,3,3
8544,2,0,1,1,2,0,0,3
8545,2,0,1,1,2,0,1,3
8546,2,0,1,1,2,0,2,3
8547,2,0,1,1,2,0,3,3
8548,2,0,1,1,2,1,0,3
8549,2,0,1,1,2,1,1,3
8550,2,0,1,1,2,1,2,3
8551,2,0,1,1,2,1,3,3
8552,2,0,1,1,2,2,0,3
8553,2,0,1,1,2,2,1,3
8554,2,0,1,1,2,2,2,3
8555,2,0,1,1,2,2,3,3
8556,2,0,1,1,2,3,0,3
8557,2,0,1,1,2,3,1,3
8558,2,0,1,1,2,3,2,3
8559,2,0,1,1,2,3,3,3
8560,2,0,1,1,3,0,0,3
8561,2,0,1,1,3,0,1,3
8562,2,0,1,1,3,0,2,3
8563,2,0,1,1,3,0,3,3
8564,2,0,1,1,3,1,0,3
8565,2,0,1,1,3,1,1,3
8566,2,0,1,1,3,1,2,3
8567,2,0,1,1,3,1,3,3
8568,2,0,1,1,3,2,0,3
8569,2,0,1,1,3,2,1,3
8570,2,0,1,1,3,2,2,3
8571,2,0,1,1,3,2,3,3
8572,2,0,1,1,3,3,0,3
8573,2,0,1,1,3,3,1,3
8574,2,0,1,1,3,3,2,3
8575,2,0,1,1,3,3,3,3
8576,2,0,1,2,0,0,0,3
8577,2,0,1,2,0,0,1,3
8578,2,0,1,2,0,0,2,3
8579,2,0,1,2,0,0,3,0
8580,2,0,1,2,0,1,0,3
8581,2,0,1,2,0,1,1,3
8582,2,0,1,2,0,1,2,0
8583,2,0,1,2,0,1,3,0
8584,2,0,1,2,0,2,0,3
8585,2,0,1,2,0,2,1,0
8586,2,0,1,2,0,2,2,0
8587,2,0,1,2,0,2,3,0
8588,2,0,1,2,0,3,0,0
8589,2,0,1,2,0,3,1,0
8590,2,0,1,2,0,3,2,0
8591,2,0,1,2,0,3,3,0
8592,2,0,1,2,1,0,0,3
8593,2,0,1,2,1,0,1,3
8594,2,0,1,2,1,0,2,3
8595,2,0,1,2,1,0,3,3
8596,2,0,1,2,1,1,0,3
8597,2,0,1,2,1,1,1,3
8598,2,0,1,2,1,1,2,3
8599,2,0,1,2,1,1,3,0
8600,2,0,1,2,1,2,0,3
8601,2,0,1,2,1,2,1,3
8602,2,0,1,2,1,2,2,0
8603,2,0,1,2,1,2,3,0
8604,2,0,1,2,1,3,0,3
8605,2,0,1,2,1,3,1,0
8606,2,0,1,2,1,3,2,0
8607,2,0,1,2,1,3,3,0
8608,2,0,1,2,2,0,0,3
8609,2,0,1,2,2,0,1,3
8610,2,0,1,2,2,0,2,3
8611,2,0,1,2,2,0,3,3
8612,2,0,1,2,2,1,0,3
8613,2,0,1,2,2,1,1,3
8614,2,0,1,2,2,1,2,3
8615,2,0,1,2,2,1,3,0
8616,2,0,1,2,2,2,0,3
8617,2,0,1,2,2,2,1,3
8618,2,0,1,2,2,2,2,0
8619,2,0,1,2,2,2,3,0
8620,2,0,1,2,2,3,0,3
8621,2,0,1,2,2,3,1,0
8622,2,0,1,2,2,3,2,0
8623,2,0,1,2,2,3,3,0
8624,2,0,1,2,3,0,0,3
8625,2,0,1,2,3,0,1,3
8626,2,0,1,2,3,0,2,3
8627,2,0,1,2,3,0,3,3
8628,2,0,1,2,3,1,0,3
8629,2,0,1,2,3,1,1,3
8630,2,0,1,2,3,1,2,3
8631,2,0,1,2,3,1,3,3
8632,2,0,1,2,3,2,0,3
8633,2,0,1,2,3,2,1,3
8634,2,0,1,2,3,2,2,3
8635,2,0,1,2,3,2,3,0
8636,2,0,1,2,3,3,0,3
8637,2,0,1,2,3,3,1,1
8638,2,0,1,2,3,3,2,0
8639,2,0,1,2,3,3,3,0
8640,2,0,1,3,0,0,0,0
8641,2,0,1,3,0,0,1,0
8642,2,0,1,3,0,0,2,0
8643,2,0,1,3,0,0,3,0
8644,2,0,1,3,0,1,0,0
8645,2,0,1,3,0,1,1,0
8646,2,0,1,3,0,1,2,0
8647,2,0,1,3,0,1,3,0
8648,2,0,1,3,0,2,0,0
8649,2,0,1,3,0,2,1,0
8650,2,0,1,3,0,2,2,0
8651,2,0,1,3,0,2,3,0
8652,2,0,1,3,0,3,0,0
8653,2,0,1,3,0,3,1,0
8654,2,0,1,3,0,3,2,0
8655,2,0,1,3,0,3,3,0
8656,2,0,1,3,1,0,0,0
8657,2,0,1,3,1,0,1,0
8658,2,0,1,3,1,0,2,0
8659,2,0,1,3,1,0,3,0
8660,2,0,1,3,1,1,0,0
8661,2,0,1,3,1,1,1,0
8662,2,0,1,3,1,1,2,0
8663,2,0,1,3,1,1,3,0
8664,2,0,1,3,1,2,0,0
8665,2,0,1,3,1,2,1,0
8666,2,0,1,3,1,2,2,0
8667,2,0,1,3,1,2,3,0
8668,2,0,1,3,1,3,0,0
8669,2,0,1,3,1,3,1,0
8670,2,0,1,3,1,3,2,0
8671,2,0,1,3,1,3,3,0
8672,2,0,1,3,2,0,0,1
8673,2,0,1,3,2,0,1,1
8674,2,0,1,3,2,0,2,0
8675,2,0,1,3,2,0,3,0
8676,2,0,1,3,2,1,0,1
8677,2,0,1,3,2,1,1,0
8678,2,0,1,3,2,1,2,0
8679,2,0,1,3,2,1,3,0
8680,2,0,1,3,2,2,0,1
8681,2,0,1,3,2,2,1,0
8682,2,0,1,3,2,2,2,0
8683,2,0,1,3,2,2,3,0
8684,2,0,1,3,2,3,0,0
8685,2,0,1,3,2,3,1,0
8686,2,0,1,3,2,3,2,0
8687,2,0,1,3,2,3,3,0
8688,2,0,1,3,3,0,0,1
8689,2,0,1,3,3,0,1,1
8690,2,0,1,3,3,0,2,1
8691,2,0,1,3,3,0,3,0
8692,2,0,1,3,3,1,0,1
8693,2,0,1,3,3,1,1,1
8694,2,0,1,3,3,1,2,1
8695,2,0,1,3,3,1,3,0
8696,2,0,1,3,3,2,0,1
8697,2,0,1,3,3,2,1,1
8698,2,0,1,3,3,2,2,1
8699,2,0,1,3,3,2,3,0
8700,2,0,1,3,3,3,0,1
8701,2,0,1,3,3,3,1,1
8702,2,0,1,3,3,3,2,0
8703,2,0,1,3,3,3,3,0
8704,2,0,2,0,0,0,0,3
8705,2,0,2,0,0,0,1,3
8706,2,0,2,0,0,0,2,3
8707,2,0,2,0,0,0,3,3
8708,2,0,2,0,0,1,0,3
8709,2,0,2,0,0,1,1,3
8710,2,0,2,0,0,1,2,3
8711,2,0,2,0,0,1,3,3
8712,2,0,2,0,0,2,0,3
8713,2,0,2,0,0,2,1,3
8714,2,0,2,0,0,2,2,3
8715,2,0,2,0,0,2,3,3
8716,2,0,2,0,0,3,0,3
8717,2,0,2,0,0,3,1,3
8718,2,0,2,0,0,3,2,3
8719,2,0,2,0,0,3,3,3
8720,2,0,2,0,1,0,0,3
8721,2,0,2,0,1,0,1,3
8722,2,0,2,0,1,0,2,3
8723,2,0,2,0,1,0,3,3
8724,2,0,2,0,1,1,0,3
8725,2,0,2,0,1,1,1,3
8726,2,0,2,0,1,1,2,3
8727,2,0,2,0,1,1,3,3
8728,2,0,2,0,1,2,0,3
8729,2,0,2,0,1,2,1,3
8730,2,0,2,0,1,2,2,3
8731,2,0,2,0,1,2,3,3
8732,2,0,2,0,1,3,0,3
8733,2,0,2,0,1,3,1,3
8734,2,0,2,0,1,3,2,3
8735,2,0,2,0,1,3,3,3
8736,2,0,2,0,2,0,0,3
8737,2,0,2,0,2,0,1,3
8738,2,0,2,0,2,0,2,3
8739,2,0,2,0,2,0,3,3
8740,2,0,2,0,2,1,0,3
8741,2,0,2,0,2,1,1,3
8742,2,0,2,0,2,1,2,3
8743,2,0,2,0,2,1,3,3
8744,2,0,2,0,2,2,0,3
8745,2,0,2,0,2,2,1,3
8746,2,0,2,0,2,2,2,3
8747,2,0,2,0,2,2,3,3
8748,2,0,2,0,2,3,0,3
8749,2,0,2,0,2,3,1,3
8750,2,0,2,0,2,3,2,3
8751,2,0,2,0,2,3,3,3
8752,2,0,2,0,3,0,0,3
8753,2,0,2,0,3,0,1,3
8754,2,0,2,0,3,0,2,3
8755,2,0,2,0,3,0,3,3
8756,2,0,2,0,3,1,0,3
8757,2,0,2,0,3,1,1,3
8758,2,0,2,0,3,1,2,3
8759,2,0,2,0,3,1,3,3
8760,2,0,2,0,3,2,0,3
8761,2,0,2,0,3,2,1,3
8762,2,0,2,0,3,2,2,3
8763,2,0,2,0,3,2,3,3
8764,2,0,2,0,3,3,0,3
8765,2,0,2,0,3,3,1,3
8766,2,0,2,0,3,3,2,3
8767,2,0,2,0,3,3,3,3
8768,2,0,2,1,0,0,0,3
8769,2,0,2,1,0,0,1,3
8770,2,0,2,1,0,0,2,3
8771,2,0,2,1,0,0,3,3
8772,2,0,2,1,0,1,0,3
8773,2,0,2,1,0,1,1,3
8774,2,0,2,1,0,1,2,3
8775,2,0,2,1,0,1,3,3
8776,2,0,2,1,0,2,0,3
8777,2,0,2,1,0,2,1,3
8778,2,0,2,1,0,2,2,3
8779,2,0,2,1,0,2,3,3
8780,2,0,2,1,0,3,0,3
8781,2,0,2,1,0,3,1,3
8782,2,0,2,1,0,3,2,3
8783,2,0,2,1,0,3,3,3
8784,2,0,2,1,1,0,0,3
8785,2,0,2,1,1,0,1,3
8786,2,0,2,1,1,0,2,3
8787,2,0,2,1,1,0,3,3
8788,2,0,2,1,1,1,0,3
8789,2,0,2,1,1,1,1,3
8790,2,0,2,1,1,1,2,3
8791,2,0,2,1,1,1,3,3
8792,2,0,2,1,1,2,0,3
8793,2,0,2,1,1,2,1,3
8794,2,0,2,1,1,2,2,3
8795,2,0,2,1,1,2,3,3
8796,2,0,2,1,1,3,0,3
8797,2,0,2,1,1,3,1,3
8798,2,0,2,1,1,3,2,3
8799,2,0,2,1,1,3,3,3
8800,2,0,2,1,2,0,0,3
8801,2,0,2,1,2,0,1,3
8802,2,0,2,1,2,0,2,3
8803,2,0,2,1,2,0,3,3
8804,2,0,2,1,2,1,0,3
8805,2,0,2,1,2,1,1,3
8806,2,0,2,1,2,1,2,3
8807,2,0,2,1,2,1,3,3
8808,2,0,2,1,2,2,0,3
8809,2,0,2,1,2,2,1,3
8810,2,0,2,1,2,2,2,3
8811,2,0,2,1,2,2,3,3
8812,2,0,2,1,2,3,0,3
8813,2,0,2,1,2,3,1,3
8814,2,0,2,1,2,3,2,3
8815,2,0,2,1,2,3,3,3
8816,2,0,2,1,3,0,0,3
8817,2,0,2,1,3,0,1,3
8818,2,0,2,1,3,0,2,3
8819,2,0,2,1,3,0,3,3
8820,2,0,2,1,3,1,0,3
8821,2,0,2,1,3,1,1,3
8822,2,0,2,1,3,1,2,3
8823,2,0,2,1,3,1,3,3
8824,2,0,2,1,3,2,0,3
8825,2,0,2,1,3,2,1,3
8826,2,0,2,1,3,2,2,3
8827,2,0,2,1,3,2,3,3
8828,2,0,2,1,3,3,0,3
8829,2,0,2,1,3,3,1,3
8830,2,0,2,1,3,3,2,3
8831,2,0,2,1,3,3,3,3
8832,2,0,2,2,0,0,0,3
8833,2,0,2,2,0,0,1,3
8834,2,0,2,2,0,0,2,3
8835,2,0,2,2,0,0,3,3
8836,2,0,2,2,0,1,0,3
8837,2,0,2,2,0,1,1,3
8838,2,0,2,2,0,1,2,3
8839,2,0,2,2,0,1,3,0
8840,2,0,2,2,0,2,0,3
8841,2,0,2,2,0,2,1,3
8842,2,0,2,2,0,2,2,0
8843,2,0,2,2,0,2,3,0
8844,2,0,2,2,0,3,0,3
8845,2,0,2,2,0,3,1,0
8846,2,0,2,2,0,3,2,0
8847,2,0,2,2,0,3,3,0
8848,2,0,2,2,1,0,0,3
8849,2,0,2,2,1,0,1,3
8850,2,0,2,2,1,0,2,3
8851,2,0,2,2,1,0,3,3
8852,2,0,2,2,1,1,0,3
8853,2,0,2,2,1,1,1,3
8854,2,0,2,2,1,1,2,3
8855,2,0,2,2,1,1,3,0
8856,2,0,2,2,1,2,0,3
8857,2,0,2,2,1,2,1,3
8858,2,0,2,2,1,2,2,3
8859,2,0,2,2,1,2,3,0
8860,2,0,2,2,1,3,0,3
8861,2,0,2,2,1,3,1,3
8862,2,0,2,2,1,3,2,0
8863,2,0,2,2,1,3,3,0
8864,2,0,2,2,2,0,0,3
8865,2,0,2,2,2,0,1,3
8866,2,0,2,2,2,0,2,3
8867,2,0,2,2,2,0,3,3
8868,2,0,2,2,2,1,0,3
8869,2,0,2,2,2,1,1,3
8870,2,0,2,2,2,1,2,3
8871,2,0,2,2,2,1,3,3
8872,2,0,2,2,2,2,0,3
8873,2,0,2,2,2,2,1,3
8874,2,0,2,2,2,2,2,3
8875,2,0,2,2,2,2,3,0
8876,2,0,2,2,2,3,0,3
8877,2,0,2,2,2,3,1,3
8878,2,0,2,2,2,3,2,0
8879,2,0,2,2,2,3,3,0
8880,2,0,2,2,3,0,0,3
8881,2,0,2,2,3,0,1,3
8882,2,0,2,2,3,0,2,3
8883,2,0,2,2,3,0,3,3
8884,2,0,2,2,3,1,0,3
8885,2,0,2,2,3,1,1,3
8886,2,0,2,2,3,1,2,3
8887,2,0,2,2,3,1,3,3
8888,2,0,2,2,3,2,0,3
8889,2,0,2,2,3,2,1,3
8890,2,0,2,2,3,2,2,3
8891,2,0,2,2,3,2,3,0
8892,2,0,2,2,3,3,0,3
8893,2,0,2,2,3,3,1,3
8894,2,0,2,2,3,3,2,0
8895,2,0,2,2,3,3,3,0
8896,2,0,2,3,0,0,0,0
8897,2,0,2,3,0,0,1,0
8898,2,0,2,3,0,0,2,0
8899,2,0,2,3,0,0,3,0
8900,2,0,2,3,0,1,0,0
8901,2,0,2,3,0,1,1,0
8902,2,0,2,3,0,1,2,0
8903,2,0,2,3,0,1,3,0
8904,2,0,2,3,0,2,0,0
8905,2,0,2,3,0,2,1,0
8906,2,0,2,3,0,2,2,0
8907,2,0,2,3,0,2,3,0
8908,2,0,2,3,0,3,0,0
8909,2,0,2,3,0,3,1,0
8910,2,0,2,3,0,3,2,0
8911,2,0,2,3,0,3,3,0
8912,2,0,2,3,1,0,0,0
8913,2,0,2,3,1,0,1,0
8914,2,0,2,3,1,0,2,0
8915,2,0,2,3,1,0,3,0
8916,2,0,2,3,1,1,0,0
8917,2,0,2,3,1,1,1,0
8918,2,0,2,3,1,1,2,0
8919,2,0,2,3,1,1,3,0
8920,2,0,2,3,1,2,0,0
8921,2,0,2,3,1,2,1,0
8922,2,0,2,3,1,2,2,0
8923,2,0,2,3,1,2,3,0
8924,2,0,2,3,1,3,0,0
8925,2,0,2,3,1,3,1,0
8926,2,0,2,3,1,3,2,0
8927,2,0,2,3,1,3,3,0
8928,2,0,2,3,2,0,0,3
8929,2,0,2,3,2,0,1,0
8930,2,0,2,3,2,0,2,0
8931,2,0,2,3,2,0,3,0
8932,2,0,2,3,2,1,0,0
8933,2,0,2,3,2,1,1,0
8934,2,0,2,3,2,1,2,0
8935,2,0,2,3,2,1,3,0
8936,2,0,2,3,2,2,0,0
8937,2,0,2,3,2,2,1,0
8938,2,0,2,3,2,2,2,0
8939,2,0,2,3,2,2,3,0
8940,2,0,2,3,2,3,0,0
8941,2,0,2,3,2,3,1,0
8942,2,0,2,3,2,3,2,0
8943,2,0,2,3,2,3,3,0
8944,2,0,2,3,3,0,0,3
8945,2,0,2,3,3,0,1,0
8946,2,0,2,3,3,0,2,0
8947,2,0,2,3,3,0,3,0
8948,2,0,2,3,3,1,0,0
8949,2,0,2,3,3,1,1,0
8950,2,0,2,3,3,1,2,0
8951,2,0,2,3,3,1,3,0
8952,2,0,2,3,3,2,0,0
8953,2,0,2,3,3,2,1,0
8954,2,0,2,3,3,2,2,0
8955,2,0,2,3,3,2,3,0
8956,2,0,2,3,3,3,0,0
8957,2,0,2,3,3,3,1,0
8958,2,0,2,3,3,3,2,0
8959,2,0,2,3,3,3,3,0
8960,2,0,3,0,0,0,0,3
8961,2,0,3,0,0,0,1,3
8962,2,0,3,0,0,0,2,3
8963,2,0,3,0,0,0,3,3
8964,2,0,3,0,0,1,0,3
8965,2,0,3,0,0,1,1,3
8966,2,0,3,0,0,1,2,3
8967,2,0,3,0,0,1,3,3
8968,2,0,3,0,0,2,0,3
8969,2,0,3,0,0,2,1,3
8970,2,0,3,0,0,2,2,3
8971,2,0,3,0,0,2,3,3
8972,2,0,3,0,0,3,0,3
8973,2,0,3,0,0,3,1,3
8974,2,0,3,0,0,3,2,3
8975,2,0,3,0,0,3,3,3
8976,2,0,3,0,1,0,0,3
8977,2,0,3,0,1,0,1,3
8978,2,0,3,0,1,0,2,3
8979,2,0,3,0,1,0,3,3
8980,2,0,3,0,1,1,0,3
8981,2,0,3,0,1,1,1,3
8982,2,0,3,0,1,1,2,3
8983,2,0,3,0,1,1,3,3
8984,2,0,3,0,1,2,0,3
8985,2,0,3,0,1,2,1,3
8986,2,0,3,0,1,2,2,3
8987,2,0,3,0,1,2,3,3
8988,2,0,3,0,1,3,0,3
8989,2,0,3,0,1,3,1,3
8990,2,0,3,0,1,3,2,3
8991,2,0,3,0,1,3,3,3
8992,2,0,3,0,2,0,0,3
8993,2,0,3,0,2,0,1,3
8994,2,0,3,0,2,0,2,3
8995,2,0,3,0,2,0,3,3
8996,2,0,3,0,2,1,0,3
8997,2,0,3,0,2,1,1,3
8998,2,0,3,0,2,1,2,3
8999,2,0,3,0,2,1,3,3
9000,2,0,3,0,2,2,0,3
9001,2,0,3,0,2,2,1,3
9002,2,0,3,0,2,2,2,3
9003,2,0,3,0,2,2,3,3
9004,2,0,3,0,2,3,0,3
9005,2,0,3,0,2,3,1,3
9006,2,0,3,0,2,3,2,3
9007,2,0,3,0,2,3,3,3
9008,2,0,3,0,3,0,0,3
9009,2,0,3,0,3,0,1,3
9010,2,0,3,0,3,0,2,3
9011,2,0,3,0,3,0,3,3
9012,2,0,3,0,3,1,0,3
9013,2,0,3,0,3,1,1,3
9014,2,0,3,0,3,1,2,3
9015,2,0,3,0,3,1,3,3
9016,2,0,3,0,3,2,0,3
9017,2,0,3,0,3,2,1,3
9018,2,0,3,0,3,2,2,3
9019,2,0,3,0,3,2,3,3
9020,2,0,3,0,3,3,0,3
9021,2,0,3,0,3,3,1,3
9022,2,0,3,0,3,3,2,3
9023,2,0,3,0,3,3,3,3
9024,2,0,3,1,0,0,0,3
9025,2,0,3,1,0,0,1,3
9026,2,0,3,1,0,0,2,3
9027,2,0,3,1,0,0,3,3
9028,2,0,3,1,0,1,0,3
9029,2,0,3,1,0,1,1,3
9030,2,0,3,1,0,1,2,3
9031,2,0,3,1,0,1,3,3
9032,2,0,3,1,0,2,0,3
9033,2,0,3,1,0,2,1,3
9034,2,0,3,1,0,2,2,3
9035,2,0,3,1,0,2,3,3
9036,2,0,3,1,0,3,0,3
9037,2,0,3,1,0,3,1,3
9038,2,0,3,1,0,3,2,3
9039,2,0,3,1,0,3,3,3
9040,2,0,3,1,1,0,0,3
9041,2,0,3,1,1,0,1,3
9042,2,0,3,1,1,0,2,3
9043,2,0,3,1,1,0,3,3
9044,2,0,3,1,1,1,0,3
9045,2,0,3,1,1,1,1,3
9046,2,0,3,1,1,1,2,3
9047,2,0,3,1,1,1,3,3
9048,2,0,3,1,1,2,0,3
9049,2,0,3,1,1,2,1,3
9050,2,0,3,1,1,2,2,3
9051,2,0,3,1,1,2,3,3
9052,2,0,3,1,1,3,0,3
9053,2,0,3,1,1,3,1,3
